Image,URL,Text,Network,Date,Impressions,Interactions,Engagement
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/629365797_915498288103835_8223164303279013148_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=Gf84Y9AItWMQ7kNvwE2gO5y&_nc_oc=Adlcm_aM0-8V3HVLEAXmk0A6b5qDRVwCa7wQt9A00fYanV46UNTmZ1xCVdfDqClC4xM&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQG00Pgpx1O3rtaUxoKJD1aB9wGnRGgpwETkWicSejYAIgwaBG_Th46chLNvAH-jvtbrT2U6J81K&oh=00_AfwzsQXb5ZEapqCDMqiBSsCvtqSVioByjMK9sTFpGfk3sg&oe=69B6A1E7","https://www.facebook.com/reel/1564544038134682/","Tutorial: Cómo regalar cosas en Givore paso a paso

Nos lo habéis pedido mucho y aquí lo tenéis. Un tutorial completo para publicar un regalo en Givore. Desde abrir la app hasta tener vuestra publicación activa.

El proceso es sencillo: abrís la app, pulsáis el botón verde, rellenáis el formulario con título, tipo, descripción y fotos, elegís cómo queréis entregar (por mensaje privado o dejándolo en un punto para quien llegue primero) y publicáis. En unos minutos, vuestro objeto está visible para todo el barrio.

Lo mejor de Givore es que conecta a vecinos que no se conocen. Alguien tiene algo que ya no necesita, otra persona lo está buscando. Sin dinero, sin complicaciones. Solo dar y encontrar. Así funciona el reciclaje social en Valencia.

¿Ya habéis probado a publicar algo? ¿Cómo fue la experiencia? Contadnos en comentarios, que nos encanta leer vuestras historias.

#Valencia #Givore #SegundaVida #ReciclajeSocial #Tutorial

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-14 05:37,"207","1","0.5"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/629907843_1960474898182890_2652095309700506198_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=810293&_nc_ohc=t5MBmamJCc0Q7kNvwHAxxB0&_nc_oc=AdlkoM_0-0Sihky-InA3iQRuu0_LX-eq634AdakCXzjpwaSWrZlobGDHf8vxikp4gX0&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQEGEcOSWRzSQXld0vZiR8ylmAjG_yCSnBohI2nZbuHvZ472K83TzPP-jguYNqdHuPBpT6Ag7Xjc&oh=00_AfxhS4LjnUO9iJXyGSio9iGnyL5kpRUBnnBFaOn2sg1hdw&oe=69B696D8","https://www.facebook.com/reel/1960474498182930/","Una colchoneta nueva y una lampara... tiradas en Alboraya

Hoy pasando por Alboraya, cerca de la playa, me he encontrado una colchoneta impecable y una lampara al lado. La colchoneta sin un rasguño, perfecta. La lampara necesita un arreglo, pero cualquiera con un poco de maña la deja como nueva.

Lo que me hace pensar es que esto no tendria por que acabar en la calle. Si la persona que la dejo la hubiera compartido antes de sacarla, habria llegado directa a alguien que la necesita. Entera, limpia, sin pasar por la acera. Para eso existe Givore: una app de reciclaje social donde compartes lo que ya no usas y otros lo recogen. Sin comprar ni vender. Solo dar y encontrar.

Y lo mejor: a los pocos minutos de subirla a Givore, alguien de la app ya vino a recoger la colchoneta. Minutos. Eso demuestra que la demanda esta ahi. Solo falta que mas gente comparta antes de tirar.

¿Vosotros habeis encontrado algo bueno en la calle ultimamente? ¿O teneis algo en casa que alguien podria aprovechar? Contadme, me encanta leer vuestras historias.

#Alboraya #Valencia #Reciclaje #SegundaVida #Sostenibilidad

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-13 08:37,"1486","7","0.48"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/632297099_4020857804872612_200761563164881565_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=810293&_nc_ohc=OMkkq6P5wGgQ7kNvwGU8jji&_nc_oc=AdniOAjGTA9uXgHcpHO28LXp8cBNxyvo7MEJFBANXE2YwQtWJ_SjbpLKc5q1DP5To3I&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQFABTs8_qjVNyug5dRx1R3So5gTHT60CS4H9Gh1kKOzuxyABl-cT4z4E9dUwVMzYMIZAKvMJLNP&oh=00_AfwWp0Ubj1SS9hJVR47COL5mnzDEAfrc5Mq-ghRUqbCshA&oe=69B6A1D3","https://www.facebook.com/reel/4020857094872683/","Lo que le pasa a las cosas cuando las dejas en la calle... os va a sorprender

Hoy salí en bici por el Cabañal y me encontré una impresora y una mesa antigua en la acera. La impresora igual no funciona, pero hay gente que la quiere para piezas. Y la mesa, con un lijado, queda de diez.

Pero aquí va lo que no mucha gente sabe: cuando algo se queda en la calle, no espera. Se degrada en horas. El sol lo reseca, la lluvia lo empapa, alguien le saca lo que puede revender... y lo que queda ya no le sirve a nadie. Sin embargo, si eso mismo se comparte antes de sacarlo a la acera, llega bien, llega entero y llega a quien lo va a usar.

Por eso uso Givore. Es una app de reciclaje social donde compartes lo que encuentras o lo que ya no necesitas. Sin comprar, sin vender. Solo dar y encontrar. La impresora y la mesa ya están publicadas y alguien del barrio las puede recoger hoy mismo.

¿Sabíais lo rápido que se estropean las cosas en la calle? ¿Habéis compartido algo alguna vez antes de tirarlo? Contadme vuestra experiencia.

#Valencia #ReciclajeSocial #Cabañal #Sostenibilidad #SegundaVida

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-12 05:37,"1191","4","0.33"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/632667842_1234147165482443_3736645234486438512_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=110&ccb=1-7&_nc_sid=810293&_nc_ohc=1FG9dXDfrC4Q7kNvwEICjHP&_nc_oc=Adn-eKD2qUqjrYCztd-HwjTVwbMjJ59nT_OMLweW5wybFNHM_kw1lpMJXnR7HHXRgKw&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQH-KUINEfoMfrJGdhgyKH8YSozminaFl0imdYg9OpFXAf6Xo8b6M_4Z9M1QEKnx3W3mtnfiSGkf&oh=00_Afyd5kH2jY1oQgmyeeRlEl2oP3m9854tFvB_Rrh_uvybjw&oe=69B689E7","https://www.facebook.com/reel/1234146645482495/","Hoy me pilló la lluvia en bici... y me encontré algo que no os esperáis

Salí a pedalear por Valencia y me pilló el agua. Pero seguí, y entre la lluvia vi una nevera entera en la acera. Grande, aparentemente en buen estado. Pero cuando me acerqué... le habían arrancado el motor. Alguien la dejó en la calle y otro pasó y le sacó lo único que podía vender como chatarra.

Y eso es lo que pasa cuando no hay una forma fácil de conectar a quien se deshace de algo con quien lo necesita. Esa nevera, hace unos días, seguramente funcionaba. Con Givore, la idea es simple: compartes lo que ya no necesitas antes de dejarlo fuera. Lo subes en un momento y quien esté cerca lo encuentra. Reciclaje social, sin intermediarios.

Cada vez hay más vecinos en Valencia usando esta forma de compartir. Gente que ofrece electrodomésticos, muebles, objetos que todavía tienen vida útil. Y gente que los recoge y les da una segunda oportunidad.

¿Os ha pasado alguna vez? ¿Encontrar algo en la calle que habría sido perfecto... pero llegó tarde o ya estaba destrozado? Contadme vuestra experiencia.

#Valencia #ReciclajeSocial #SegundaVida #Sostenibilidad #Givore

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-11 05:37,"1429","6","0.42"
"https://scontent-lhr8-1.xx.fbcdn.net/v/t15.5256-10/629275410_2075505343285437_263931037790217734_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=111&ccb=1-7&_nc_sid=810293&_nc_ohc=JSPmp_-IxTIQ7kNvwGVvLl1&_nc_oc=AdkCmRqLhVogaCNUFlnaWWUNPJxsSXL7ezVy7rJZ3hOUfUzam4Y8PoQoQ4FQeBk8PW8&_nc_zt=23&_nc_ht=scontent-lhr8-1.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQFUb7XGYvU1u_FMq9hrTx1tLEbRG-0b3Km8p4cqsOBAy-smIGg7Qc9_d42CpUQ5H0F_BKtvF7P7&oh=00_AfzM0MXzhHSHColoWYcddTbIi4Kg3YMGIWgtclC0KxCZpQ&oe=69B67807","https://www.facebook.com/reel/2075504579952180/","Pedaleando por el Cabañal y mirad lo que me he encontrado...

Hoy salí con la bici por el Cabañal y en una sola calle me encontré sillas de oficina desmontadas pero en buen estado y una escalera de madera antigua, de esas del barrio de pescadores que ya no se fabrican. Con montarlas, las sillas estarían listas. Y la escalera tiene un potencial creativo brutal: estantería, decoración, lo que se te ocurra.

Esto es exactamente lo que intenta resolver Givore. Cada día se abandonan cosas como estas en las aceras de Valencia, y la persona que las habría querido ni se entera de que existen. Givore conecta a quien tiene algo con quien lo busca. Sin comprar ni vender. Solo compartir y encontrar.

Lo que grabo en estos vídeos son solo ejemplos de lo que pasa en cada barrio. La idea es que la gente comparta antes de tirar. Así de simple.

Y oye, gracias a todos los que estáis usando Givore desde Valencia, Madrid, Barcelona, Granada, Zaragoza, Alicante y más sitios. Esto crece porque participáis.

¿Vosotros habéis encontrado algo interesante en vuestro barrio? ¡Contádmelo!

#Valencia #Cabañal #ReciclajeSocial #SegundaVida #Sostenibilidad

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-10 05:37,"1097","1","0.09"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/628504380_4198507513812186_2350715324076349640_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=810293&_nc_ohc=JoAU5bJDqoQQ7kNvwEMGL9B&_nc_oc=AdnYnRM5VUpp7jBe_Yghiv1I_9Pp5ojRJeD7WJD8tXbBFdXOYKE3Y-29fChTNVQMv1M&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQF3JiUkAlOXqbipQrKK2mW69AMyKRmPA9diehkYjN4DEL61u_xjY2WkhnONWcw_lSllxXPDYCrV&oh=00_AfwlDm3O1WCpBkL1UdvX0t4MJZ7BFJYKEbizPEswFgaXJQ&oe=69B6A74F","https://www.facebook.com/reel/4198507010478903/","Cuatro muebles en el Cabañal... y todos en buen estado

Hoy caminando por el Cabañal me encuentro esto: una mesa, un somier, un perchero y una mesita de noche. Todo junto al contenedor, todo en buen estado. Y todo a punto de desaparecer con el camion de la basura.

Lo curioso del Cabañal es que esto pasa constantemente. Caminas dos calles y te encuentras cosas que todavia sirven, que alguien dejo hace unas horas. Muebles con anos de vida por delante que acaban en el vertedero porque nadie sabe que estan ahi.

Por eso uso Givore. Es una app de reciclaje social donde compartes lo que encuentras o lo que ya no necesitas. Sin comprar ni vender. Solo dar y encontrar. Subes una foto, pones un titulo y en segundos cualquier vecino cerca puede verlo y recogerlo.

El perchero y la mesita de noche ya estan en Givore. Si vivis por el Cabañal o cerca, echadle un vistazo. Y contadme: ¿habeis visto algo asi por vuestro barrio ultimamente?

#Valencia #ElCabañal #SegundaVida #Sostenibilidad #ReciclajeSocial

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-09 05:38,"164","1","0.65"
"https://scontent-lhr8-2.xx.fbcdn.net/v/t15.5256-10/629430226_1997354971126369_8345421452687975473_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=106&ccb=1-7&_nc_sid=810293&_nc_ohc=UvxLEheWOwIQ7kNvwF8Ahzi&_nc_oc=AdkymUnCzzo1eF75psjmZLGEtudjFaGIw3oZa2hqihF_WHkOiBEc1tNul8FK7kYkKBo&_nc_zt=23&_nc_ht=scontent-lhr8-2.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQG8UC02KHbjrvmGLDArMh0Kj49ZdEdXn7d_ZNWKY1eJSbFaT2Kq_d5reT9oaRj0UDqkbDRoRXnU&oh=00_AfwrSrFCfRDh7NDim3D1mNA-YKC7Ydx9tWSlboYs5RqP_w&oe=69B6A6B4","https://www.facebook.com/reel/1997354461126420/","Salí con la bici por La Zaidía... y al rato empezó a llover

Hoy salí tranquilo a dar una vuelta por La Zaidía y me encontré varias cosas en la acera: un carrito de la compra, libros apilados y una nevera que alguien había destrozado. El carrito y los libros estaban bien, pero justo entonces empezó a llover.

Y ahí está el problema. Cuando las cosas se quedan en la calle, dependen de la suerte. Del tiempo. De que alguien pase en el momento adecuado. Si llueve, lo que hoy valía mañana ya no sirve. Se empapa, se hincha, se pierde.

Con Givore, la gente puede ofrecer lo que le sobra antes de dejarlo fuera. Lo publicas y queda disponible para todo el barrio. Llega entero. Llega a tiempo. Sin esperas, sin intermediarios. Es reciclaje social: compartir antes de tirar.

¿Os ha pasado alguna vez? ¿Ver algo en la calle que os daba pena que se perdiera? Contadme vuestra experiencia en comentarios.

#Valencia #ReciclajeSocial #LaZaidía #Sostenibilidad #SegundaVida

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-08 05:37,"1100","4","0.37"
"https://scontent-lhr8-2.xx.fbcdn.net/v/t15.5256-10/628413590_890579277059262_4042610076065136373_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=810293&_nc_ohc=WVj3luy-fncQ7kNvwHgezmy&_nc_oc=AdlIAig_VwVF9vOw0sHTq8YqlNJUfMgWCtL-8-hZYxFMA6KjfKSoO8v5GQOJKRTjxwM&_nc_zt=23&_nc_ht=scontent-lhr8-2.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQGxvtl33p2g9daDB0snnGAGloP9KIcn8zc0IIUUlpex_fqovxLzAbkWkXvt9YxF70EHkra2IWp3&oh=00_AfzbJz1n1ZSHPZ_UzRBmldY8sxV43y6sAGGG_E_8xxm7gw&oe=69B6994D","https://www.facebook.com/reel/890578760392647/","¿Sabéis cuánto aguanta un electrodoméstico en la calle? Menos de lo que pensáis...

Hoy he salido con la bici por Benimaclet y me he encontrado dos electrodomésticos en la acera. Uno ya estaba muy deteriorado: había perdido la batalla contra la lluvia y los golpes. El otro todavía iba bien, así que lo subí a Givore antes de que le pasara lo mismo.

Eso es lo que pasa con las cosas que acaban en la calle. Cuando las dejan, muchas veces sirven. Pero entre la lluvia, el sol y el paso de la gente, en pocas horas pierden todo su valor. Givore es una app de reciclaje social donde la gente ofrece lo que le sobra antes de sacarlo a la acera. Así quien lo recibe, lo recibe entero y funcionando.

Y lo mejor: en menos de una hora, un vecino de Benimaclet se llevó el electrodoméstico que subí. Directamente, sin intermediarios. Eso es conexión de barrio.

¿Os ha pasado alguna vez encontrar algo útil en la calle que ya estaba estropeado? ¿O habéis dado una segunda vida a algo que ibais a tirar? Contadme vuestras historias, me encanta leerlas.

#Valencia #Benimaclet #SegundaVida #ReciclajeSocial #Sostenibilidad

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-07 05:37,"1529","7","0.45"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/628291252_2402296370201968_5389926558148453625_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=8MD6cbugqPcQ7kNvwHzhIZK&_nc_oc=AdmEzUn749wDsmvfpUUHNycL0slRw3lmXIpnat8_olziyvVl6I96xx60se48yhEhTDQ&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQG8UD-K_mDqXVE8W9VEErW7JcCXrphb22KpABh_mSWoLJcrRl8p9OE_ctMaq2QGe7OfEi_O1gC6&oh=00_Afxe1VQpOPPFs6ueE6ww_n7n1w-wSwRdWH6XTOREUju5jA&oe=69B69726","https://www.facebook.com/reel/899662799354667/","Dime que no te suena esto. El armario que no se puede abrir, el cajón que ya no cierra, la habitacion que era despacho y ahora es almacen. A veces solo hace falta ver las cosas desde fuera para decidir. Cuantos de estos teneis en casa?

#desorden #orden #hogar #limpieza #organizacion

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-06 06:01,"116","1","0.97"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/629295727_1385102383390503_8547036539238215817_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=810293&_nc_ohc=jXmDfvI1is4Q7kNvwHHVzsW&_nc_oc=AdlQjxddo3tH2AkAVHIE5yi-wbt-wQMY3FU38d8FtTuYaJHhdbT1lwG4T3XvCq6O2Hc&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQFLrVxWDeEqyZU0lIi8r3lHwGUJlCj9RsKH9VxJsbTW2HGDkJcgnpctWRPkhusUl_jaIiskHfPv&oh=00_AfyEKc_lTjdqpuOxWJhx9BcG_tDLzyaBEK05hyjWRw9gAw&oe=69B699CA","https://www.facebook.com/reel/1385101936723881/","Sabéis lo que cuesta un archivador de oficina nuevo? Entre 60 y 100 euros...

Hoy me encontré uno tirado junto a un contenedor. De metal, entero, funcional. Listo para irse con la basura. Y no es la primera vez que veo algo así: objetos que valen, que funcionan perfectamente, y que nadie sabe que están ahí.

El problema no es que la gente no quiera aprovecharlos. Es que no hay forma fácil de saber que existen. Para eso está Givore: una app donde compartes lo que ya no necesitas antes de tirarlo. Una foto, un título, y queda visible para quien lo busque. Sin comprar ni vender. Solo dar y encontrar.

Cada vez más vecinos en Valencia están usando la app para dar salida a lo que les sobra. Muebles, electrodomésticos, ropa... todo tiene una segunda oportunidad si llega a las manos adecuadas.

¿Alguna vez habéis encontrado algo útil tirado en la calle? ¿O tenéis algo en casa que alguien podría aprovechar? Contádmelo, me encanta leer vuestras historias.

#Valencia #ReciclajeSocial #SegundaVida #Sostenibilidad #CompartirAntesDetirar

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-05 06:01,"42","1","4.17"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/624435562_2286082871883895_5978615661880691577_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=105&ccb=1-7&_nc_sid=810293&_nc_ohc=CFHuSd62q0YQ7kNvwFiQ-nE&_nc_oc=AdmhJstUNJ9rJIb6o0UxQuXK-lTbFzF45JuIFoaw2lD3fHzc_9pk3pfBDUa2tg7_JME&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQHprIhTloUaD6V_LHEMF5ALS2lpTLTX6l_o2Vii4BGbNKqtKHMEszOpLqikniFxLczKU9mRrHWh&oh=00_AfwBdaU4ROL_uqIXvl6txp6VABacXoV0uUODs7R6KvNE-Q&oe=69B68F9F","https://www.facebook.com/reel/2286082381883944/","Un escritorio rosa empapado por la lluvia... y una silla de madera con ganas de seguir

Hoy me he encontrado algo que me ha hecho pensar. Un escritorio rosa, empapado por la lluvia. Estaba ahí, sin que nadie lo hubiera visto a tiempo. Y a la vez, una silla de madera que todavía tenía mucho que ofrecer.

Pasa más de lo que pensamos. Cosas que podrían tener otra vida se quedan ahí hasta que el tiempo las estropea. Pero también hay cosas que llegan a tiempo. Y ahí es donde entra Givore: una app donde compartes lo que encuentras o lo que ya no usas, y alguien cerca le da otra oportunidad. Sin comprar ni vender. Solo dar y encontrar.

Lo bonito es que esta semana muchos de vosotros habéis compartido cosas en la app. Muebles, ropa, de todo. Eso demuestra que funciona cuando la gente participa.

¿Habéis visto algo así por vuestro barrio? ¿Algo que merecía otra oportunidad? Contadme, me encanta leer vuestras historias.

#Valencia #ReciclajeSocial #SegundaVida #Sostenibilidad #Givore

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-04 06:01,"881","2","0.23"
"https://scontent-lhr8-1.xx.fbcdn.net/v/t15.5256-10/622774500_26859675063621639_5086758857495862515_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=810293&_nc_ohc=IPXnpmxLRfgQ7kNvwGeauyS&_nc_oc=AdnFBk4yQ_kmPVphREDwFefEqLXofy3BL4NV9NT7SCI1BpiPx5X9vlVD6mVK1wQEi0c&_nc_zt=23&_nc_ht=scontent-lhr8-1.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQFKr7jdaNEBnLC_aK737aYGIqIcoPJMZDeP9I5eCmGGs0RozveW2zWe28yAy0s9RVRq4h03pvy6&oh=00_Afz4ndETxXEHNTc_aZydZAABUBH-D81FBkypV9z-3NLOOw&oe=69B68EB5","https://www.facebook.com/reel/26859669670288845/","Cuatro barrios, un mismo problema: cosas útiles acabando en la basura

Hoy he recorrido La Raiosa, Favara, El Huerto de Senabre y La Cruz Cubierta. Cuatro barrios del sur de Valencia, todos pegados entre sí. Y en cada uno, lo mismo: muebles, electrodomésticos, estanterías... cosas perfectamente útiles abandonadas en la acera.

Lo que encuentro en la calle son solo ejemplos de lo que se pierde cada día. Objetos con vida por delante que acaban en la basura cuando alguien, a unas manzanas de distancia, los habría aprovechado. Solo falta el puente entre quien tiene algo y quien lo necesita.

Eso es justo lo que hacemos en Givore. La gente comparte lo que ya no usa antes de tirarlo. Lo sube a la app, y cualquier vecino cerca lo puede ver y recoger. Sin complicaciones, sin dinero. Vecinos conectando sin conocerse. Y cada vez se suman más personas al movimiento.

¿Tenéis algo en casa que ya no usáis y podría tener una segunda vida? ¿O habéis visto cosas útiles tiradas en vuestro barrio? Contadnos vuestra experiencia, nos encanta leer vuestras historias.

#Valencia #ReciclajeSocial #SegundaVida #Sostenibilidad #Givore

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-03 06:01,"1023","8","0.78"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/623856198_775637111635886_3065407592046584303_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=810293&_nc_ohc=Wp7h9TNnq70Q7kNvwGzuz5s&_nc_oc=Adk3uI8exvljBvTn1U-KBFwOVlx0y27-OH9H41sTJYXOGOSxClasOvRZX9Hu-G-TJ1A&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=9iJyARYlRQCX8odNqXRKtw&_nc_tpa=Q5bMBQFqSTFqBNQst9qG8E6cHJqEfShektLRbZeRy89QV_9z_hhOKCaT1Zw1-pb2fNL-VE-jhFXofkMY&oh=00_Afz7iEdgBLK64awfm6EojW6z0OyKqkPPVesWxnz8eq62oA&oe=69B692D9","https://www.facebook.com/reel/775636744969256/","Dia 1: buscando tesoros en bici por la ciudad. Esto es lo que encontre...

Hoy empiezo algo nuevo: salir en bici a recorrer la ciudad y documentar todo lo que me encuentro tirado en las calles. Dia uno y ya he encontrado una estanteria intacta en la acera.

Pero lo que mas me ha sorprendido es ver lo que la gente ya esta haciendo por su cuenta. Hay vecinos que antes de tirar algo, lo comparten para que otro lo aproveche. Muebles, ropa, objetos... dandoles una salida en vez de abandonarlos.

Eso es lo que hace Givore: conectar a quien tiene algo con quien lo necesita. Dar en vez de tirar. Asi de simple.

Esto es solo el dia uno. ¿Que habeis encontrado vosotros? ¿Teneis cosas en casa que alguien podria aprovechar? Contadme abajo, me encanta leer vuestras historias.

#ReciclajeSocial #SegundaVida #Sostenibilidad #DarEnVezDeTirar #Comunidad

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-02 06:01,"989","4","0.41"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/626139510_1209489164716593_4447397448899538550_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=810293&_nc_ohc=-bWyXTM3-18Q7kNvwHB4tHN&_nc_oc=AdkDVoKND_xJ9mJSUuzvRUdGf3WyCxNBlsuEaBBfzPe3QvUMAXmtIStgUIwte0eHYp4&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=ZDAX63SkJ1YS-ciYgZzpTw&_nc_tpa=Q5bMBQGk4wc2L_MLl_x50jUn-l2CD7R6IhJ-YXChQLFdlI1beThW6qdT2s3XN5fM0gAsnYTAcY3BcCu-&oh=00_Afwcukntkq6jmAsVuOT12lZotvl0B-AzT0JSB4TfGY4pJg&oe=69B67801","https://www.facebook.com/reel/1209488778049965/","Tres barrios en bici y en todos lo mismo... sillas perfectas tiradas en la calle

Hoy me he recorrido Ruzafa, En Corts y Monteolivete en bici. Y en los tres barrios lo mismo: sillas de oficina, sillas de comedor... todas en buen estado, esperando en la acera.

Es una pena. Porque seguro que a pocos metros hay alguien que las necesita. Un estudiante, un vecino que se acaba de mudar... solo falta conectarlos.

Por eso uso Givore. Subo lo que encuentro y cualquiera del barrio puede verlo. Reciclaje social: dar y encontrar. Asi de facil.

Si alguna vez habeis pasado por algo asi en la calle y habeis pensado ""que pena""... compartid este video. Que llegue a quien lo necesite.

#Valencia #Reciclaje #SegundaVida #Sostenibilidad #Ruzafa

Givore está disponible en la tienda Play:
play.google.com/store/apps/details?id=com.givore.app&hl=es_419

y en web:
app.givore.com/es","facebook",2026-02-01 06:01,"975","7","0.73"
